Threat-Vulnerability Relationship Matrix,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10,Surveillance staff present after working hours,X
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.1,24/7 duty shifts,X
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.2,Attendance shifts,X
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.3,Armed surveillance,X
M25,Sabotage,V32,Inadequate access control to the CED area,13,pe10.4,Checking the premises and closing the doors and windows,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7,Physical access control,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.1,Checkpoint at the main entrance,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.2,Checkpoint at secondary entrances,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.3,Checkpoint at individual floors or offices,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.4,Bars on the windows,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.5,Armored doors,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.6,Combination locks,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.8,Vents and ventilation paths narrow enough to prevent intruders from passing through,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.9,Installation of devices on the locks of panic doors of emergency exits that activate an alarm in the event of opening,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.10,Lack of windows in the CED area,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.11,Via badge reader,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.12,Via microprocessor board,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.13,Via identification code on keyboard,X
M25,Sabotage,V33,Lack of access control to the CED area,13,f7.14,Via a card with visible barcode,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12,Biometric recognition,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.1,Retina Reading,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.2,Fingerprint reading,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.3,Hand shape reading,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.4,Voice Print Recognition,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.5,Signature recognition,X
M25,Sabotage,V33,Lack of access control to the CED area,13,h12.6,Keystroke rhythm recognition,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe8,Personal recognition of employees,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe8.1,"Assignment to authorized personnel of a badge with photograph, personal data and identification code",X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe8.2,Periodic inspection of the times and names of those who have access to restricted areas,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9,Accompaniment of all visitors,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.1,Visitors must leave an identity document at the checkpoint,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.2,Visitors are picked up by the staff and accompanied to the destination office,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.3,Presence of a visitor log,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.4,"Numbered pass release with ""Visitor"" indication",X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.5,Visitors are never left alone or free to roam the offices unaccompanied.,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe9.6,Visitors are escorted back to the exit by the staff,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10,Surveillance staff present after working hours,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.1,24/7 duty shifts,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.2,Attendance shifts,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.3,Armed surveillance,X
M25,Sabotage,V33,Lack of access control to the CED area,13,pe10.4,Checking the premises and closing the doors and windows,X
M25,Sabotage,V14,Inadequate supervision,1,s11,Trusted path,X
M25,Sabotage,V14,Inadequate supervision,1,s12,Trusted recovery capability,X
M25,Sabotage,V14,Inadequate supervision,1,s12.1,Restarting the system in single-user mode,X
M25,Sabotage,V14,Inadequate supervision,1,s12.2,Recovering files that were active at the time of system failure,X
M25,Sabotage,V14,Inadequate supervision,1,s12.3,Recovering damaged files using previously made backups,X
M25,Sabotage,V14,Inadequate supervision,1,s12.4,"Check critical files, associated with passwords",X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s14.1,Control of major operating system calls or specific malicious actions via TSR procedures,X
M26,Unnoticed data theft,V4,Failure to periodically check the procedures installed on the system,3,s14.2,"Programs for scanning files, identifying the virus strain, identifying the type of infection, deleting infected files",X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9,Software development/update control,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.3,Definition of system security features,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.11,System Penetration Test,X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M26,Unnoticed data theft,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s3,Logical work area separation,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s3.1,RAM memory area separation,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s3.2,Partitioning work areas on mass storage devices,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s3.3,"CPU operation in ""protected mode""",X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4,Reusing objects,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.1,Erasing blocks or pages of memory before they are allocated to another program or data,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.2,Erase disk blocks when a file is deleted or before they are allocated to a new file,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.3,Deleting objects from a graphical environment before allocating them to another user,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.4,Clearing the keyboard buffer or buffer containing the password after logging in,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.5,Deleting work pages and display pages from a terminal,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.6,Clearing the printer buffer,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s4.7,Deleting or reassigning access to information entered/processed by a user who no longer works on the system,X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s9,"Implementation of ""discretionary access control""",X
#REF!,Unnoticed data theft,V21,Insufficient separation of logical work areas,2,s10,"Implementation of ""mandatory access control""",X
#REF!,Unnoticed data theft,V25,Insufficient information surveillance,3,f15,Terminal/Printer Positioning,X
#REF!,Unnoticed data theft,V25,Insufficient information surveillance,3,f15.1,Not facing passageways (inaccessible to direct view),X
#REF!,Unnoticed data theft,V25,Insufficient information surveillance,3,f15.2,Not facing the window (inaccessible to direct view),X
#REF!,Unnoticed data theft,V25,Insufficient information surveillance,3,pr31,"Control of documentation exiting the CED, with recording of the date, time and employee",X
#REF!,Unnoticed data theft,V25,Insufficient information surveillance,3,pr32,Procedure of marking tapes and disks with labels that can be detected by special sensors to prevent information theft,X
#REF!,Unnoticed data theft,V25,Insufficient information surveillance,3,pr34,Cross-checking of entered data (only for high ranking),X
#REF!,Unnoticed data theft,V14,Inadequate supervision,1,s11,Trusted path,X
#REF!,Unnoticed data theft,V14,Inadequate supervision,1,s12,Trusted recovery capability,X
#REF!,Unnoticed data theft,V14,Inadequate supervision,1,s12.1,Restarting the system in single-user mode,X
#REF!,Unnoticed data theft,V14,Inadequate supervision,1,s12.2,Recovering files that were active at the time of system failure,X
#REF!,Unnoticed data theft,V14,Inadequate supervision,1,s12.3,Recovering damaged files using previously made backups,X
#REF!,Unnoticed data theft,V14,Inadequate supervision,1,s12.4,"Check critical files, associated with passwords",X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3,Instructions on safety and personnel management,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.1,Motivate staff to follow the company's safety policy,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos",X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.4,Avoid situations of discontent on the part of employees,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.5,Regularly review staff safety training,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.6,Keep staff informed of safety news,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe3.7,Maintain a climate of serenity within the company,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pe5,Establish a user support staff to perform security checks and provide assistance with security issues,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr21,Hardware and software inventory,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr26,Configuration Management,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.1,Assigning a unique identifier to each entry,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.2,Developing a Configuration Management Plan,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.3,Recording all changes to a system's configuration,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.4,Implementing a configuration control plan,X
#REF!,Unnoticed data theft,V23,Unauthorized software applications,2,pr26.5,Life cycle assurance,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3,Instructions on safety and personnel management,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.1,Motivate staff to follow the company's safety policy,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos",X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.4,Avoid situations of discontent on the part of employees,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.5,Regularly review staff safety training,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.6,Keep staff informed of safety news,X
#REF!,Unnoticed data theft,V17,Misuse of information by end users,3,pe3.7,Maintain a climate of serenity within the company,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3,Instructions on safety and personnel management,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.1,Motivate staff to follow the company's safety policy,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos",X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.4,Avoid situations of discontent on the part of employees,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.5,Regularly review staff safety training,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.6,Keep staff informed of safety news,X
#REF!,Unnoticed data theft,V15,Ignorance of safety procedures,2,pe3.7,Maintain a climate of serenity within the company,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9,Software development/update control,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.1,Setting the gold standard for software development,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.3,Definition of system security features,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.6,Perform file access controls for analysts and programmers,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.8,Functional tests on the correct functioning of safety procedures,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.9,Functional testing of security procedure vulnerabilities,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.11,System Penetration Test,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr9.13,Formal demonstrations of how the software works,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,s9,"Implementation of ""discretionary access control""",X
M27,Violation of login procedures,V2,Uncontrolled changes to the operating system,3,s10,"Implementation of ""mandatory access control""",X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control""",X
M27,Violation of login procedures,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control""",X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9,Software development/update control,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.1,Setting the gold standard for software development,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.3,Definition of system security features,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.6,Perform file access controls for analysts and programmers,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.8,Functional tests on the correct functioning of safety procedures,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.9,Functional testing of security procedure vulnerabilities,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.11,System Penetration Test,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr9.13,Formal demonstrations of how the software works,X
M27,Violation of login procedures,V5,"Exploiting operating system ""holes""",4,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9,Software development/update control,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.3,Definition of system security features,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.11,System Penetration Test,X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M27,Violation of login procedures,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3,Instructions on safety and personnel management,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.1,Motivate staff to follow the company's safety policy,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos",X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.4,Avoid situations of discontent on the part of employees,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.5,Regularly review staff safety training,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.6,Keep staff informed of safety news,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe3.7,Maintain a climate of serenity within the company,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pe5,Establish a user support staff to perform security checks and provide assistance with security issues,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr21,Hardware and software inventory,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr26,Configuration Management,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr26.1,Assigning a unique identifier to each entry,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr26.2,Developing a Configuration Management Plan,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr26.3,Recording all changes to a system's configuration,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr26.4,Implementing a configuration control plan,X
#REF!,Violation of login procedures,V23,Unauthorized software applications,2,pr26.5,Life cycle assurance,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1,Identification and authentication,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.1,Password is not displayed on screen as you type,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.2,The password is case sensitive.,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.3,Password requires special characters,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.4,Password must contain at least one numeric character,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.5,Password must contain at least one alphabetic character,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.6,The password must not contain more than three consecutive numbers or letters,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.7,The password must not contain more than two consecutive identical numbers or letters,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.8,New passwords must always be entered twice to verify correct typing.,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.9,Encryption of passwords in transit on the network,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.10,Encryption of passwords stored on the host,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.11,Access blocked after n failed login attempts,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.12,Time-limited access,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.13,Viewing Last Login Messages,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.14,Disabling system messages,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.15,Periodic password change request,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.16,Request for a different password from the previous one each time it is changed,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.17,Creation of pronounceable passwords by the system,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.18,Password expiration control,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.19,Minimum password length assignment,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.20,Consecutive request for multiple passwords after entering userid,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.21,Check new user-generated passwords,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.22,Stop requesting the userid for a certain period of time after n failed login attempts,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.23,Identification of a user with a unique personal code,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.25,Proxy account routing,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.26,User account routing,X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s1.27,"The system does not warn the user that the userid is incorrect and still allows the password to be entered. After the password has been entered, it generically communicates that access has not been permitted",X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s9,"Implementation of ""discretionary access control""",X
#REF!,Violation of login procedures,V8,Inadequate logical access control,4,s10,"Implementation of ""mandatory access control""",X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M28,Network worm,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control""",X
M28,Network worm,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control""",X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory,X
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management,X
